0.08099174,0.08099174,0.08099174,0.08099174,0.08099174,0.08099174,0.2616279,0.08099174,0.08099174,0,0
0.2625,0.08099174,0.08099174,0.08099174,0.08099174,0.08099174,0.08099174,0.08099174,0.08099174,0.08099174,0.08099174,0
0.2631579,0.08099174,0.08099174,0.08099174,0.08099174,0.08099174,0.2616279,0.08099174,0.08099174,0.08099174,0.2616279,0.2642857,0.0990991
0.2638889,0.08099174,0.08099174,0.08099174,0.1700224,0.2635135,0.2621951,0.2611111,0.2631579,0.2631579,0.08099174,0.08099174,0.08099174,0.08713693
0.2611111,0.2642857,0.2631579,0.2619048,0.08099174,0.2631579,0.08099174,0.1842818,0.08099174,0.2628205,0.2628205,0.08571429,0,0,0
0.2616279,0.2628205,0.2621951,0.2613637,0.08571429,0.2642857,0.2611111,0.2619048,0.2625,0.0846395,0.2628205,0.2621951,0.08099174,0.2631579,0.2621951,0
0.2611111,0.3621399,0.2625,0.2631579,0.2625,0.2616279,0.2631579,0.2619048,0.2621951,0.2621951,0.2642857,0.2625,0.2631579,0.2619048,0.2619048,0.2621951,0
0.2619048,0.2619048,0.2621951,0.2642857,0.2619048,0.2616279,0.2621951,0.2625,0.2628205,0.2628205,0.2616279,0.2631579,0.2625,0.2625,0.2613637,0.2631579,0.2628205,0.08099174
0.2621951,0.3636364,0.2611111,0.2619048,0.2621951,0.2616279,0.2628205,0.2621951,0.2613637,0.2621951,0.2647059,0.3636364,0.2611111,0.2628205,0.2628205,0.2613637,0.2619048,0.2628205,0
0.2631579,0.2621951,0.2625,0.2616279,0.2628205,0.2621951,0.2616279,0.2621951,0.2625,0.2616279,0.2613637,0.2628205,0.2628205,0.2613637,0.2619048,0.2631579,0.3621399,0.2619048,0.2638889,0.1880878
0.2616279,0.2621951,0.2621951,0.2625,0.2611111,0.2628205,0.2635135,0.361809,0.2621951,0.08614233,0.2631579,0.2616279,0.2611111,0.2621951,0.2638889,0.2625,0.2616279,0.2619048,0.2621951,0.2611111,0
0.3624868,0.2616279,0.2625,0.2638889,0.2628205,0.2619048,0.2616279,0.2616279,0.2619048,0.2628205,0.2638889,0.2625,0.2628205,0,0.2611111,0.2611111,0.2628205,0.2631579,0,0.2631579,0.2616279,0
0.2635135,0.3792325,0.2619048,0.2621951,0.2619048,0.2638889,0.2613637,0.2608696,0.2613637,0.2631579,0.2635135,0.2621951,0.2631579,0.2621951,0.2621951,0.2621951,0.2616279,0.2611111,0.2619048,0.2619048,0.2635135,0.2625,0
0.3684992,0.2708333,0.2631579,0.2628205,0.2619048,0.2638889,0.2619048,0.3632337,0.2625,0.2621951,0.2613637,0.2616279,0.2608696,0.2628205,0.2621951,0.2638889,0.2611111,0.2616279,0.2628205,0.2608696,0.2635135,0.2616279,0.2621951,0
0.3692308,0.2621951,0.2635135,0.2621951,0.2619048,0.2621951,0.2616279,0.2613637,0.2613637,0.2613637,0.2631579,0.2619048,0.2635135,0.2616279,0.2619048,0.2613637,0.2616279,0.2625,0.2613637,0.2619048,0.2619048,0.2631579,0.2616279,0.2631579,0
0.3792325,0.2619048,0.2625,0.2628205,0,0.2631579,0.08099174,0.2619048,0.2619048,0.2628205,0.362851,0.265625,0.3632337,0.2616279,0.2621951,0.2619048,0.2616279,0.2621951,0.2621951,0.2613637,0.1781377,0.2619048,0.2631579,0.2619048,0.2625,0
0.2727273,0.2638889,0.2631579,0.2621951,0.2619048,0.2621951,0.2616279,0.2625,0.2635135,0.2625,0.2616279,0.361809,0.2621951,0.2631579,0.2621951,0.375,0.2621951,0.27,0.2613637,0.08099174,0.2619048,0.2621951,0.2613637,0.2625,0.3727598,0.3636364,0.08099174
0.3809524,0.2625,0.2738096,0.2635135,0.2613637,0.2738096,0.08099174,0.2631579,0.2635135,0.2616279,0.2616279,0.375,0.3692308,0.3678161,0.2625,0.2613637,0.2616279,0.2616279,0.2621951,0.2635135,0.2619048,0.2727273,0.2621951,0.3708609,0.2616279,0.2638889,0.2619048,0
0.3738318,0.2616279,0.2635135,0,0.2763158,0.2628205,0.3708609,0.2763158,0.2613637,0.2613637,0.2631579,0,0.2621951,0.1781377,0.2631579,0.3792325,0.2613637,0.2619048,0.2621951,0.2628205,0.2625,0.2625,0.2611111,0.2628205,0.2619048,0.08099174,0.2625,0.2621951,0
0.2708333,0.2619048,0.2619048,0.2613637,0.2616279,0.3762781,0.2619048,0.2616279,0.2616279,0.2628205,0.2625,0.2631579,0.2619048,0.2628205,0.2631579,0.2685185,0.4945055,0.2635135,0.2619048,0.2621951,0.2619048,0.2628205,0.2611111,0.2638889,0.2625,0.2635135,0.2631579,0.2613637,0.2621951,0.1764706
0.3934426,0.2635135,0.2631579,0.6126126,0.2621951,0.2621951,0.2621951,0.2625,0.2631579,0.2613637,0.2625,0.2625,0.2638889,0.2628205,0.2625,0.2616279,0,0.2666667,0.2616279,0.2631579,0.2635135,0.1781377,0.2625,0.2625,0,0.3640607,0.2651515,0,0.2763158,0.2625,0
0.6,0.2628205,0.2352941,0.2631579,0.5172414,0.2631579,0.2625,0,0.2611111,0.3678161,0.2631579,0.2611111,0.2616279,0.2625,0.2611111,0.2628205,0.2616279,0.2621951,0.2625,0.3636364,0.2621951,0.2631579,0.2625,0.2625,0.2625,0.2635135,0,0.2628205,0.6013072,0.2647059,0.2625,0
0.5072464,0.3738318,0.608,0.2631579,0.6126126,0.2619048,0.631579,0.2628205,0.2619048,0.1880878,0.2628205,0.6153846,0.2625,0.3649815,0.608,0.08099174,0.2621951,0.5072464,0.2625,0.2621951,0.2708333,0.2619048,0.2619048,0.3971631,0,0.497076,0.08099174,0,0.2619048,0.2628205,0.2638889,0.2625,0
0.6101695,0.3692308,0.6222222,0.1676647,0.5238096,0.2619048,0.3700159,0.2625,0.2616279,0.2621951,0.6222222,0.2647059,0.5,0.5238096,0.2628205,0.3621399,0.4210526,0.2611111,0.1967213,0.511811,0.5,0.6185567,0.1694915,0.2621951,0.5072464,0.2635135,0.5966851,0.2611111,0.4945055,0.2625,0.2638889,0.2625,0.6126126,0
