0.08837209,0.0967742,0.2,0,0.1020408,0.1020408,0,0.09202454,0.1058824,0.0990991,0.09489051,0.1020408,0.0990991,0,0.1058824,0.09333333,0.1186441,0.0967742,0.1880878,0.09489051,0,0.1058824,0.09090909,0.1020408,0.1058824,0,0.1058824,0.09202454,0.08910891,0.09489051,0.09202454,0.0967742,0,0.09489051,0,0.0967742,0.0967742,0.09489051,0.1604278,0,0.2493075,0,0,0,0,0.2606383,0,,,
0.2606383,0,0,0.09202454,0,0,0,0.1058824,0.09090909,0.09489051,0.1186441,0,0.3454894,0,0.3454894,0,0,0,0.08661418,0,0.1020408,0,0.08099174,0,0,0,0.09090909,0.1186441,0,0,0.08614233,0.0990991,0,0.3592142,0.09489051,0.08099174,0.0967742,0.08099174,0.08099174,0.08099174,0,0,0.1058824,0,0,0.2619048,0,0.08099174,0.08571429,
0.3501427,0.2616279,0.1703107,0.173913,0,0.3454894,0.2619048,0.3310345,0.2493075,0.1724617,0,0.1412639,0,0.2608696,0,0.2619048,0,0.354717,0.2606383,0.0877193,0,0.1697497,0.354717,0.3359375,0.172043,0.08099174,0,0,0,0.08837209,0.2606383,0.1632653,0.3209629,0.08614233,0.08099174,0,0,0.08571429,0.08099174,0.2312139,0.08099174,0,0.1697497,0,0.3454894,0.2857143,0.08099174,0.08713693,0.3636364,
0.2638889,0.2616279,0.1676647,0.3592142,0.08713693,0.354717,0.08532424,0.08532424,0.5850747,0.3606256,0.3592142,0.0877193,0.2458101,0.1733931,0.1676647,0.2458101,0.08099174,0.5850747,0.2606383,0.2621951,0.08099174,0.08532424,0.1827411,0.1697497,0.1692466,0.1700224,0.2606383,0.3407551,0.0877193,0.1813843,0.1703107,0.1709402,0.2561308,0.08532424,0,0.1676647,0,0,0.08433735,0.1700224,0,0.1676647,0.354717,0.1676647,0.3501427,0,0.08099174,0.08099174,0.1676647,0.3501427
0.4684513,0.08099174,0,0.2527473,0.1712846,0.1676647,0.1694915,0.08571429,0.354717,0.4684513,0.08099174,0.3501427,0.2619048,0.2685185,0.1709402,0.08099174,0.3407551,0.08099174,0.3636364,0.1676647,0.354717,0.08099174,0.3640607,0.5850747,0.1676647,0.3501427,0.08099174,0.3454894,0.4684513,0.08661418,0.1676647,0.354717,0.1700224,0.08099174,0.09202454,0.354717,0.1676647,0.1676647,0.354717,0,0.3209629,0.08099174,0.354717,0.3632337,0.1676647,0.5850747,0.3606256,0.2606383,0.08099174,0.08099174
0.5850747,0.362851,0.5850747,0.3501427,0.3501427,0.354717,0.08099174,0.3592142,0.08171206,0.08571429,0.3359375,0.3640607,0.1706161,0.1676647,0.3407551,0.4731458,0.1676647,0.08379888,0.3621399,0.3624868,0.4684513,0.08496732,0.08099174,0.3407551,0.2606383,0.1676647,0.1683817,0.5850747,0.3454894,0.3606256,0.08099174,0.1676647,0.08099174,0.08099174,0.08316009,0.4684513,0.361809,0.2606383,0.1676647,0.08099174,0.361809,0.3501427,0.2613637,0.3454894,0.1676647,0.08571429,0.08433735,0.2685185,0.08099174,0.2621951
0.4684513,0.2606383,0.1700224,0.1676647,0.1712846,0.354717,0.08614233,0.08099174,0.1706161,0.1676647,0.2606383,0.08099174,0.4684513,0.3407551,0.08099174,0.4435484,0.1697497,0.354717,0.3501427,0.2606383,0.0990991,0.3407551,0.3632337,0.0877193,0.5850747,0.3624868,0.3407551,0.362851,0.08099174,0.3501427,0.3501427,0.354717,0.08099174,0.3614931,0.172043,0.3592142,0.3684992,0.08099174,0.4684513,0.08099174,0.08099174,0.08099174,0.172043,0.1676647,0.08532424,0.1716515,0.3645084,0.3501427,0.08099174,0.3606256
0.7116182,0.4684513,0.1700224,0.1304348,0.0846395,0.4684513,0.08099174,0.3632337,0,0.2647059,0.4684513,0.3501427,0.08099174,0.08496732,0.08571429,0.08099174,0.3501427,0.7116182,0.08532424,0,0.2606383,0.08661418,0.08661418,0.08099174,0.1700224,0.3501427,0,0.3310345,0.09090909,0.08614233,0.2692308,0.354717,0.1676647,0.2608696,0.354717,0.354717,0.3649815,0,0.08571429,0.2527473,0.2619048,0.7116182,0.3606256,0.3621399,0.3624868,0.08099174,0.4704596,0.1733931,0.3606256,0.3501427
0.4684513,0.2647059,0.4736842,0.4684513,0.354717,0.4684513,0.3592142,0.3407551,0.2638889,0.1676647,0.4684513,0.354717,0.3640607,0.08099174,0.1716515,0.4684513,0.3606256,0.1757469,0.354717,0.1676647,0.3606256,0.1676647,0.08099174,0.08614233,0.172043,0.08099174,0.3640607,0.1729107,0.5850747,0.1712846,0.3660131,0.4684513,0.08532424,0.7131367,0.3649815,0.08910891,0.08571429,0.3645084,0.3501427,0.362851,0.08099174,0.3665768,0.3636364,0.1706161,0.2642857,0.08099174,0.1757469,0.7116182,0.3636364,0.1733931
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
