0.08099174,0.08099174,0.08099174,0.08099174,0.08099174,0.08099174,0.08099174,0.1676647,0.08099174,0.08099174,0.08099174,0.08099174,0.08099174,0.08099174,0.08099174,0.08099174,0.08099174,0.08099174,0.08099174,0.08099174,0.08099174,0.08099174,0.08099174,0.08099174,0.08099174,0.08099174,0.08099174,0.08099174,0.08099174,0.08099174,0.08099174,0.08099174,0.08099174,0.08099174,0.08099174,0.08099174,0.08099174,0.08099174,0.08099174,0,0.08099174,0,0,0,0,0,0,0,0,0
0.1676647,0.08099174,0.08099174,0.08099174,0.08099174,0.08099174,0.08099174,0.08099174,0.08099174,0.1676647,0.08099174,0.08099174,0.08099174,0.08099174,0.08099174,0.08099174,0.08099174,0.08099174,0.08099174,0.08099174,0.08099174,0.08099174,0.08099174,0.08099174,0.08099174,0.08099174,0.08099174,0.08099174,0.08099174,0.08099174,0.08099174,0.08099174,0.08099174,0.1676647,0.1676647,0.08099174,0.08099174,0,0.08099174,0.08099174,0.08099174,0.08099174,0.08099174,0.08099174,0.08099174,0.08099174,0.08099174,0.08099174,0.08099174,0.08099174
0.1676647,0.08099174,0.08099174,0.08099174,0.08099174,0.08099174,0.08099174,0.08099174,0.08099174,0.1676647,0.08099174,0.08099174,0.08099174,0.08099174,0.1750842,0.08099174,0.1676647,0.08099174,0.08099174,0.1676647,0.08099174,0.08099174,0.08099174,0.08994709,0.08099174,0.08099174,0.08099174,0.08099174,0.08099174,0.08099174,0.08099174,0.08099174,0.1676647,0.1676647,0.08099174,0.08099174,0.1676647,0.08099174,0.08099174,0.08099174,0.08099174,0.08099174,0.08099174,0.08099174,0.08099174,0.08099174,0.08099174,0.08099174,0.08099174,0.1676647
0.1733931,0.1757469,0.08099174,0.08099174,0.0967742,0.1676647,0.1676647,0.08713693,0.08099174,0.08099174,0.08099174,0.08099174,0.08099174,0.08099174,0.1676647,0.08099174,0.08099174,0.1676647,0.08099174,0.08099174,0.08099174,0.08099174,0.08099174,0.1676647,0.08099174,0.08099174,0.08099174,0.1676647,0.08099174,0.1676647,0.1676647,0,0.08099174,0.08099174,0.1020408,0.1676647,0.1676647,0.08099174,0.1712846,0.1676647,0.1676647,0.1676647,0.08099174,0.1676647,0.1676647,0.08099174,0.08099174,0.08099174,0.08099174,0.08099174
0.1781377,0.08099174,0.08099174,0.08099174,0.3640607,0.1676647,0.08099174,0.1676647,0.08099174,0.08099174,0.1750842,0.2606383,0.08099174,0.1706161,0.08099174,0.1676647,0.1676647,0.08099174,0.1676647,0.08099174,0.1676647,0.08099174,0.1676647,0.08099174,0.1676647,0.1676647,0.1676647,0.1676647,0.08099174,0.1676647,0.1676647,0.1676647,0.08099174,0.1676647,0.3105209,0.1676647,0.08099174,0.08099174,0.08099174,0.08099174,0.1676647,0.08099174,0.177264,0.08099174,0.08532424,0.1676647,0.1676647,0.08099174,0.1676647,0.08099174
0.3665768,0.1757469,0.1676647,0.3708609,0.1676647,0.3692308,0.08099174,0.1791045,0.1676647,0.2606383,0.0967742,0.1750842,0.1676647,0.1676647,0.3606256,0.1676647,0.1676647,0.1676647,0.1750842,0.1676647,0.1676647,0.2672414,0.08099174,0.1676647,0.08532424,0.1676647,0.1712846,0.08099174,0.1676647,0.08099174,0.1676647,0.1676647,0.2606383,0.3654822,0.1676647,0.2606383,0.08099174,0.1676647,0.1676647,0.1676647,0.1676647,0.1676647,0.1676647,0.08099174,0.3611912,0.8505747,0.1801802,0.08099174,0.08099174,0.3665768
0.5882353,0.2611111,0.3776824,0.5891473,0,0.1676647,0.1676647,0.1813843,0,0.2130178,0.5919282,0.3609022,0.7168675,0.3692308,0.2606383,0.1676647,0.1676647,0.3606256,0.1676647,0.3665768,0.08099174,0.7154697,0.3654822,0.3660131,0.1676647,0.1676647,0.08099174,0.3636364,0.1676647,0.3727598,0.1676647,0.3684992,0.5966851,0.2613637,0.2606383,0.1676647,0.3645084,0.2606383,0.2606383,0.1676647,0.1676647,0.1676647,0.1757469,0.7103594,0.1676647,0.1813843,0.08099174,0.1676647,0.1676647,0.1676647
0.5882353,0.1676647,0.5933015,0.3654822,0.1750842,0.3708609,0.1757469,0.5877551,0.1676647,0.3671767,0.2606383,0.8494042,0.3640607,0.3678161,0.3609022,0.1676647,0.2606383,0.1676647,0.362851,0.2606383,0.8517985,0.5919282,0.1801802,0.4785479,0.8297632,0.3671767,0.173913,0.7116182,0.3609022,0.1676647,0.7116182,0.3700159,0.4278923,0.7173913,0.08099174,0.3665768,0.2606383,0.3606256,0.1676647,0.174475,0.3561644,0.3606256,0.1676647,0.3692308,0.2613637,0.3678161,0.1676647,0.08099174,0.7173913,0.1676647
0.7163743,0.4684513,0.3624868,0.3671767,0.2616279,0.7103594,0.7103594,0.5896415,0.4769231,0.3684992,0.3684992,0.2606383,0.2606383,0.8494042,1,1,0.3606256,0.8486188,0.3632337,0.1676647,0.5873016,0.8517985,0.3660131,0.8504326,0.3665768,0.1676647,0.0990991,0.7185431,0.1676647,0.4794521,0.7116182,0.3665768,0.7168675,0.3606256,0.3660131,0.3636364,0.3606256,0.7142857,0.5891473,0.2606383,0.7022412,0.5907173,0.3692308,0.3700159,1,0.173913,0.174475,0.265625,0.1676647,0.2916667
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
