0.08099174,0.08099174,0.08099174,0.08099174,0.08099174,0.08099174,0.08099174,0.08099174,0.08099174,0.08099174,0.08099174,0.08099174,0.08099174,0.08099174,0.08099174,0.08099174,0.08099174,0.08099174,0.08099174,0.08099174,0.08099174,0.08099174,0.08099174,0.08099174,0.08099174,0.08099174,0.08099174,0.08099174,0.08099174,0.08099174,0.08099174,0.08099174,0.08099174,0.08099174,0.08099174,0.08099174,0.08099174,0.08099174,0.1676647,0.08099174,0.08355795,0,0,0.1676647,0,0,0,0.1676647,0,0
0.1676647,0.08099174,0.08099174,0.08099174,0.08099174,0.08099174,0.08099174,0.08099174,0.08099174,0.08099174,0.08099174,0,0.08099174,0.08099174,0.08099174,0.09202454,0.1676647,0.08099174,0.08099174,0,0.08099174,0.08099174,0.08099174,0,0.08099174,0.08099174,0.08099174,0.08099174,0,0.08099174,0.08099174,0.08099174,0.08099174,0.08099174,0.08099174,0.08099174,0.08099174,0.08099174,0.08099174,0.08099174,0.08099174,0.08099174,0.1676647,0.08099174,0.08099174,0.08099174,0.08099174,0.08099174,0.08099174,0.08099174
0.1676647,0.08099174,0.08099174,0.08099174,0.08099174,0.08099174,0.08099174,0.08099174,0.08099174,0.08099174,0.08099174,0.08099174,0.08099174,0.08099174,0.08099174,0.08099174,0.08099174,0.08099174,0.08099174,0.08099174,0.08099174,0.08099174,0.1676647,0.08099174,0.08099174,0.08099174,0.08099174,0.1676647,0.08099174,0.08099174,0.08099174,0.08099174,0.08099174,0.08099174,0.08099174,0.08099174,0.08099174,0.08099174,0.08099174,0.1676647,0.1676647,0.08099174,0.177264,0.08099174,0.08099174,0.08099174,0.1676647,0.1676647,0.08099174,0.1676647
0.1781377,0.2352941,0.08099174,0.08099174,0.08099174,0.08099174,0.1676647,0.08099174,0.08099174,0.08099174,0,0.08099174,0.08099174,0.08099174,0.08099174,0.08099174,0.08099174,0.08099174,0.08099174,0.1676647,0.08099174,0.1676647,0.1676647,0.08099174,0.08099174,0.2130178,0,0.08099174,0.08099174,0.1676647,0.08099174,0.08099174,0.08099174,0.1676647,0.08099174,0.1676647,0.1676647,0.1676647,0.08099174,0.08099174,0.08099174,0.08099174,0.08099174,0.08099174,0.08099174,0.08099174,0.08099174,0.08099174,,
0.2553191,0.2061856,0.1764706,0.2606383,0.1750842,0,0,0.0990991,0.1676647,0.08994709,0.09333333,0.1750842,0.1676647,0.3850268,0.2606383,0.1703107,0.0967742,0.1676647,0.1676647,0.1676647,0.1694915,0.2606383,0.2606383,0.09333333,0.1676647,0.1676647,0.1781377,0.3971631,0.1676647,0,0.1933085,0.0967742,0,0.1676647,0.1676647,0.09489051,0.177264,0.2606383,0.1676647,0.3614931,0.2794118,0.2130178,0.1676647,0.2606383,0.2606383,0.09090909,0.1813843,0.1676647,0.1676647,0.1967213
0,0.2606383,0.1676647,0.1904762,0,0.1676647,0.1676647,0.1697497,0.5072464,0.2606383,0.1676647,0.177264,0.1676647,0.2553191,0.1676647,0.2606383,0.1967213,0.1676647,0.1676647,0.1706161,0,0.2606383,0.1712846,0.1676647,0.2635135,0.1676647,0,0.1729107,0.1676647,0.3902439,0.0967742,0.2606383,0.1676647,0.1904762,0.1676647,0.1676647,0.2009133,0.09333333,0.174475,0.2606383,0.1750842,0.0990991,0.1697497,0.0967742,0.3609022,0.2606383,0.08994709,,,
0.497076,0,0.2916667,0.4690619,0.1676647,0.2738096,0.2606383,0.2635135,0.28125,0.3828715,0.09489051,0.1729107,0,0.1676647,0,0.2606383,0,0.2777778,0,0.27,0.2777778,0.2606383,0.3934426,0,0.4901961,0.497076,0,0,0.2606383,0.0967742,0.1676647,0.2833334,0,0.6315789,0.0990991,0.2606383,0,0.3606256,0.2611111,0.2606383,0.5033557,0.2606383,0,0.2606383,0,0.2857143,0.3792325,0,0,0.2606383
0,0.2606383,0.3614931,0.1020408,0.4684513,0.2606383,0.275,0.1967213,0.275,0.5033557,0.3125,0.2777778,0.4684513,0.2916667,0.2738096,0,0.2606383,0.2606383,0.3611912,0.2777778,0.3611912,0.2606383,0.1724617,0.3828715,0.2727273,0.09489051,0.1750842,0.2606383,0.2606383,0.2763158,0.2606383,0.4067797,0.3971631,0.4015444,0.275,0.3809524,0.2606383,0.3776824,0.2857143,0.497076,0,0.0990991,0.2857143,0.2777778,0,0,0.3609022,0.2606383,0.3934426,
0.5033557,0.5072464,0.3809524,0.4311377,0.2777778,0.5,0.4684513,0.3614931,0.5803109,0.3934426,0.4852321,0.4690619,0.4794521,0.3902439,0.3902439,0.6153846,0.4761905,0,0.3828715,0,0.497076,0.5,0.4690619,0.3874644,0.3934426,0.5,0.492228,0.492228,0.4883721,0.3902439,0.2857143,0.492228,0.3971631,0.2738096,0.5072464,0.492228,0.3828715,0.3214286,0.4901961,0.3809524,0.492228,0.1724617,0.5172414,0.2616279,0.4015444,0.4945055,0.2553191,0.3606256,0.28125,0.4690619
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
